"rank","player_name","team","position","headshot_href","IMPACT_100","SCORING_100","PLAY_100","REB_100","DISC_100","DEF_100","TOTAL_100"
1,"Nikola Jokic","DEN","C","https://a.espncdn.com/i/headshots/nba/players/full/3112335.png",97.737789002845,95.7616425966537,97.4764970915606,84.3150990867489,51.025066782284,79.8311875705882,98.3533085561081
2,"Shai Gilgeous-Alexander","OKC","PG","https://a.espncdn.com/i/headshots/nba/players/full/4278073.png",98.3439962798621,94.2756495310943,90.8314016421817,55.1334225127544,65.4666890494547,85.7433319315206,97.6296016833805
3,"Tyrese Haliburton","IND","PG","https://a.espncdn.com/i/headshots/nba/players/full/4396993.png",86.7882195272646,86.0175910464133,97.1405279215993,49.6017387493885,84.9760572369225,74.0831876450246,95.2629390433173
4,"Giannis Antetokounmpo","MIL","PF","https://a.espncdn.com/i/headshots/nba/players/full/3032977.png",95.9484584012505,88.6993786529939,89.3942399861162,83.6968293265069,52.8163498314716,60.8513752394513,94.2540152035075
5,"Anthony Davis","DAL","PF","https://a.espncdn.com/i/headshots/nba/players/full/6583.png",87.9027279313981,72.5163120687836,65.1024329397833,96.3012576643631,74.0776226487751,86.1372439090447,92.734007612315
6,"Jimmy Butler III","GS","SF","https://a.espncdn.com/i/headshots/nba/players/full/6430.png",88.2632240505479,74.4709754824409,81.9835516494205,86.0668233546751,90.3380972099363,70.214466862543,92.2607559652388
7,"Victor Wembanyama","SA","C","https://a.espncdn.com/i/headshots/nba/players/full/5104157.png",87.0113305709862,79.1355111039954,64.8759876350485,81.3210876728274,51.7062254735059,96.1301319656403,92.208394929951
8,"Luka Doncic","LAL","PG","https://a.espncdn.com/i/headshots/nba/players/full/3945274.png",92.0162830609949,77.134043613194,89.964400753824,75.3403668942152,51.9767905923083,78.07456030077,91.9418091451806
9,"Evan Mobley","CLE","PF","https://a.espncdn.com/i/headshots/nba/players/full/4432158.png",93.5971402282045,88.9180038964539,67.8019647297812,79.8171432636355,58.9438036568348,74.4821986526066,91.0637158797095
10,"Jarrett Allen","CLE","C","https://a.espncdn.com/i/headshots/nba/players/full/4066328.png",92.9865763878821,85.3660842431108,57.40713962297,85.2658346256854,72.9793012065341,69.6122100459129,89.1240338647684
11,"Jalen Williams","OKC","F","https://a.espncdn.com/i/headshots/nba/players/full/4593803.png",90.3700610970524,77.2596166730239,83.3010256353947,57.6699517191121,63.0498394704387,81.4304030884253,89.0478778366245
12,"Alex Caruso","OKC","SG","https://a.espncdn.com/i/headshots/nba/players/full/2991350.png",79.8766634645206,60.4418307655587,66.4065167323207,56.8693487855967,74.2320794927897,97.4667090952139,88.7537338541806
13,"James Harden","LAC","SG","https://a.espncdn.com/i/headshots/nba/players/full/3992.png",87.4110982239787,75.94384705984,96.6962504076104,56.9427040965209,34.6440350438682,73.3034170436732,88.6019719236213
14,"Darius Garland","CLE","PG","https://a.espncdn.com/i/headshots/nba/players/full/4396907.png",90.8318308622757,83.1927183786514,93.2844170419907,48.4634071114849,55.7823373132503,61.4464666274808,88.5980839916329
15,"Ty Jerome","CLE","SG","https://a.espncdn.com/i/headshots/nba/players/full/4065733.png",87.7617678939227,85.2328193163659,78.702088479299,53.1911140513198,68.5527195102876,79.278555087833,88.3457338862296
16,"Jayson Tatum","BOS","SF","https://a.espncdn.com/i/headshots/nba/players/full/4065648.png",93.0239141322283,85.02072181415,87.1387986770565,66.9148735093683,55.1286042794455,54.2872958119484,88.300192703202
17,"Dyson Daniels","ATL","G","https://a.espncdn.com/i/headshots/nba/players/full/4869342.png",62.7033225365353,66.1543368556073,78.3899089267369,60.7697343789119,55.4095056096517,97.6691853633953,88.0940477956385
18,"LeBron James","LAL","SF","https://a.espncdn.com/i/headshots/nba/players/full/1966.png",79.6605190007107,87.3879075679167,95.126759859134,65.9184489391798,47.0237975491575,54.7055881293399,88.0432099671233
19,"Stephen Curry","GS","PG","https://a.espncdn.com/i/headshots/nba/players/full/3975.png",88.4221427512823,86.9208477982909,88.8156659534535,53.480011418503,60.1614981775497,61.4182065243392,87.7016508878915
20,"Domantas Sabonis","SAC","PF","https://a.espncdn.com/i/headshots/nba/players/full/3155942.png",86.3400012224191,92.3205542444041,87.7626256112303,89.9527752337822,38.6352052253253,43.6873572387547,87.4142434597476
21,"Donovan Mitchell","CLE","SG","https://a.espncdn.com/i/headshots/nba/players/full/3908809.png",92.1471989417903,78.674239806754,83.242840592819,54.9073014656902,69.1667656143338,66.803679386058,87.251397893744
22,"Karl-Anthony Towns","NY","C","https://a.espncdn.com/i/headshots/nba/players/full/3136195.png",92.0197728941632,90.948494338319,64.8488882756409,86.2904149621881,41.5393811368629,56.3148452631992,85.5437475465151
23,"Derrick White","BOS","PG","https://a.espncdn.com/i/headshots/nba/players/full/3078576.png",87.8129803281176,84.5632604975047,81.3332713347884,53.4613778984821,71.6021726742046,62.3608248377006,85.4204891604074
24,"Payton Pritchard","BOS","PG","https://a.espncdn.com/i/headshots/nba/players/full/4066354.png",86.2844634085756,90.0871707933183,74.2104560510597,55.2525629028243,84.6496265218897,52.0434616504549,84.9354454464214
25,"Josh Hart","NY","SG","https://a.espncdn.com/i/headshots/nba/players/full/3062679.png",76.5321475413547,82.1907547926509,87.2280679276723,72.2648000530587,53.7781333852235,65.9561243426873,84.8720741604639
26,"Amen Thompson","HOU","F","https://a.espncdn.com/i/headshots/nba/players/full/4684740.png",83.2117441470446,74.4657460485088,72.7484525226137,74.555096178549,52.4900146842088,84.1622439342626,84.8271117896062
27,"Cade Cunningham","DET","PG","https://a.espncdn.com/i/headshots/nba/players/full/4432166.png",83.5827982019846,78.665156603187,96.5679504570573,58.5007872758587,34.9358966069363,58.1662143398882,84.7822429872294
28,"Trae Young","ATL","PG","https://a.espncdn.com/i/headshots/nba/players/full/4277905.png",73.6802094787125,73.8725574634926,98.4612097417934,47.2680344656383,35.3667854298999,53.7585787824338,84.5860764774976
29,"T.J. McConnell","IND","PG","https://a.espncdn.com/i/headshots/nba/players/full/2530530.png",70.0032161328825,57.3231214437977,91.2979699043572,54.3373850530213,70.1886304700789,86.7140411847273,84.2543046935583
30,"Zion Williamson","NO","PF","https://a.espncdn.com/i/headshots/nba/players/full/4395628.png",87.694854430146,64.6279930426743,76.4065324216277,74.5565612076097,55.4771477273391,80.1628189292891,84.1288062216994
31,"Alperen Sengun","HOU","C","https://a.espncdn.com/i/headshots/nba/players/full/4871144.png",90.6548353390631,61.3819578248008,83.7031179925137,84.3569475015301,45.0393788615695,67.8762131493455,84.1172276719997
32,"Tari Eason","HOU","F","https://a.espncdn.com/i/headshots/nba/players/full/4433192.png",78.4392875719781,64.8004435791155,51.2482867358997,75.0319919355416,65.793631140813,95.4185840928249,83.817507939755
33,"Jamal Murray","DEN","PG","https://a.espncdn.com/i/headshots/nba/players/full/3936299.png",83.7229159736101,78.2916416659621,86.2744364981514,50.000803843576,73.5720967617387,64.2075562413417,83.7881050160941
34,"Josh Giddey","CHI","SG","https://a.espncdn.com/i/headshots/nba/players/full/4871145.png",68.5523100436143,68.1251338205211,94.0695819625436,74.2868599125773,46.1689502978218,71.0597244536729,83.759537882792
35,"Chris Paul","SA","PG","https://a.espncdn.com/i/headshots/nba/players/full/2779.png",63.6504678889117,65.0014978153857,96.3428087859872,52.1877096326572,63.9739170220521,70.8199334040622,83.7252279488723
36,"Christian Braun","DEN","G","https://a.espncdn.com/i/headshots/nba/players/full/4431767.png",85.3265557187667,92.5464038523577,61.7763080467073,56.9500799141905,81.1750654936314,57.1848707322001,83.7116059484895
37,"Ivica Zubac","LAC","C","https://a.espncdn.com/i/headshots/nba/players/full/4017837.png",93.2018819845035,69.8411019180626,63.1994472095081,89.130520655741,66.2773101154622,55.7499566739791,83.4043908003862
38,"Luke Kornet","BOS","C","https://a.espncdn.com/i/headshots/nba/players/full/3064560.png",88.3376819459024,67.0728229396682,57.5206322158823,81.940327945977,80.6484544034838,72.5384456121457,82.856528338092
39,"Josh Okogie","CHA","SF","https://a.espncdn.com/i/headshots/nba/players/full/4065663.png",66.6972988514322,54.1652148168816,47.7641249006585,87.4546341679822,74.4811876222558,96.5413770106015,82.7257731852873
40,"Damian Lillard","MIL","PG","https://a.espncdn.com/i/headshots/nba/players/full/6606.png",80.6998798726604,82.8567960655211,89.1918927558297,52.2459610107434,66.9121998971282,54.214755802286,82.5542158058906
41,"Jalen Brunson","NY","PG","https://a.espncdn.com/i/headshots/nba/players/full/3934672.png",84.3363877796928,85.1169151323016,91.8202538779719,46.6781973561951,65.8861658342919,46.1361800916206,82.4147588573255
42,"Kawhi Leonard","LAC","SF","https://a.espncdn.com/i/headshots/nba/players/full/6450.png",86.8977292240702,72.4220107118785,59.458397139839,60.723675330007,82.6479033952628,78.9792286184774,82.387504523052
43,"Pascal Siakam","IND","PF","https://a.espncdn.com/i/headshots/nba/players/full/3149673.png",85.4811737032725,85.7125325964199,70.0681521102736,66.2428551430645,74.7447286402997,53.6671899701998,81.7751688439537
44,"Thomas Bryant","IND","C","https://a.espncdn.com/i/headshots/nba/players/full/3934723.png",67.9738118952155,78.2327354553605,49.1089719243207,94.5997170859655,82.3134204096774,70.3225603763432,81.5038656789096
45,"Jakob Poeltl","TOR","C","https://a.espncdn.com/i/headshots/nba/players/full/3134908.png",74.5404839631718,83.7990471799384,61.481524634943,84.1616160584665,44.784234118715,81.0715439012404,81.5022285150723
46,"Onyeka Okongwu","ATL","PF","https://a.espncdn.com/i/headshots/nba/players/full/4431680.png",75.4910676786232,84.8610158394939,60.106742097671,83.3992693365536,62.4771599850341,70.1344214864991,81.3958785988504
47,"Nikola Vucevic","CHI","C","https://a.espncdn.com/i/headshots/nba/players/full/6478.png",72.5329648289295,86.5466871817771,71.0989150279699,81.9605404677016,68.6450423353288,56.2650387784666,81.3487876600005
48,"Jaren Jackson Jr.","MEM","PF","https://a.espncdn.com/i/headshots/nba/players/full/4277961.png",86.6142387275687,82.8779018857151,56.4878412148856,62.1481512573202,44.676738837408,86.7580930022125,81.3296091445959
49,"Tre Jones","CHI","PG","https://a.espncdn.com/i/headshots/nba/players/full/4395626.png",65.9707839368667,72.4292424477034,81.8545317237449,66.371666530682,86.1911237366249,66.7169698388095,81.3203631495186
50,"Daniel Gafford","DAL","C","https://a.espncdn.com/i/headshots/nba/players/full/4278049.png",85.9801436676061,78.809445186685,52.0557541901778,84.231614947291,49.3250383165944,79.9673320312931,81.0908848512276
51,"Anthony Edwards","MIN","SG","https://a.espncdn.com/i/headshots/nba/players/full/4594268.png",86.224323591797,86.8850015610908,79.2148899656744,56.1791944661409,48.60218003789,59.2910143160108,80.9281446525357
52,"Scotty Pippen Jr.","MEM","G","https://a.espncdn.com/i/headshots/nba/players/full/4431785.png",68.2642669070041,69.3310066271747,87.9036998526871,57.1911356215758,39.1858590086408,89.3123851608971,80.9201126553304
53,"Tyler Herro","MIA","PG","https://a.espncdn.com/i/headshots/nba/players/full/4395725.png",79.2243108050062,87.9543706587774,86.0054890133307,54.2023817165689,67.3420764937938,46.6187815473539,80.4702453161417
54,"Keon Ellis","SAC","G","https://a.espncdn.com/i/headshots/nba/players/full/4702177.png",63.340384631101,87.9464248706092,53.8985292308331,50.95880349951,61.0901719131995,93.073031422201,80.3497085988129
55,"Chet Holmgren","OKC","PF","https://a.espncdn.com/i/headshots/nba/players/full/4433255.png",84.8795819543607,67.8381068414739,52.0215114003947,77.0671733182623,64.7597753734076,85.6223976140625,80.3216003728553
56,"Desmond Bane","MEM","SG","https://a.espncdn.com/i/headshots/nba/players/full/4066320.png",77.1549147709852,81.6579510374889,84.9170395584413,61.1391665778652,51.9363562907276,61.9896044055052,80.1818761735838
57,"Austin Reaves","LAL","SG","https://a.espncdn.com/i/headshots/nba/players/full/4066457.png",79.6766550418852,84.2018404759158,86.833904900235,52.8766689234921,57.6257983691535,54.3537356252363,80.0108212804445
58,"Goga Bitadze","ORL","C","https://a.espncdn.com/i/headshots/nba/players/full/4348700.png",77.392911553912,65.7120235844103,60.4436921278209,84.3903028240086,50.2081383280126,87.2865884845488,79.9491396272356
59,"Ausar Thompson","DET","F","https://a.espncdn.com/i/headshots/nba/players/full/4684742.png",72.6025613024446,56.503074361336,61.0773487069024,71.0465677860935,46.4186373397834,96.1021387440304,79.6711373001466
60,"Bam Adebayo","MIA","C","https://a.espncdn.com/i/headshots/nba/players/full/4066261.png",74.6770307424417,72.1013357013774,78.123900470102,76.5662490919641,62.0752981692616,66.5616837678536,79.5828255438941
61,"Kristaps Porzingis","BOS","C","https://a.espncdn.com/i/headshots/nba/players/full/3102531.png",86.240545156479,77.2151999658372,53.4552824767635,69.6904170050263,74.7403031019773,71.5038731630386,79.3656631830038
62,"Kevin Durant","PHX","PF","https://a.espncdn.com/i/headshots/nba/players/full/3202.png",77.0460243426294,91.5792765971659,72.1477494294481,56.3927434649178,56.7955914958672,56.8844892650392,78.7138506424047
63,"Cason Wallace","OKC","G","https://a.espncdn.com/i/headshots/nba/players/full/4683692.png",74.1190721194314,63.6120557029631,62.2340336349675,53.0627312532413,75.8591117973087,91.0467554136617,78.7129925892049
64,"Gary Payton II","GS","SG","https://a.espncdn.com/i/headshots/nba/players/full/3134903.png",69.2013274100189,82.8219547881216,55.9210633542153,64.9533893325972,60.8330437720004,86.0312450062511,78.5013489659963
65,"Walker Kessler","UTAH","C","https://a.espncdn.com/i/headshots/nba/players/full/4433136.png",61.4157725130041,81.7669865537899,51.6661141799003,91.7995765096181,55.49271734692,80.074380417504,78.3560745187109
66,"Jalen Duren","DET","C","https://a.espncdn.com/i/headshots/nba/players/full/4433621.png",80.3370751898135,79.1534081587934,66.4108066633872,90.7150772499341,36.4507092279532,67.9274397160245,78.2894849215293
67,"Jay Huff","MEM","C","https://a.espncdn.com/i/headshots/nba/players/full/4065731.png",72.9565368824617,91.2467231077748,47.7650810029024,59.8001950260871,68.0900789995203,78.6852240791305,78.255980003238
68,"Santi Aldama","MEM","PF","https://a.espncdn.com/i/headshots/nba/players/full/4593125.png",75.0241184989111,76.4522569842235,66.7574108083599,71.8489750727008,85.2913353704953,58.6783188362656,78.2448902605916
69,"Ja Morant","MEM","PG","https://a.espncdn.com/i/headshots/nba/players/full/4279888.png",83.0599797078422,65.5226451825474,91.082071864957,53.4938513149944,45.7690577370529,63.9987847835224,78.2400469404719
70,"Dereck Lively II","DAL","C","https://a.espncdn.com/i/headshots/nba/players/full/4683688.png",80.6862114497548,71.143874254939,58.0426770084738,84.8448389998327,49.8617657157417,77.6860228857894,77.8773911515549
71,"Jonathan Isaac","ORL","PF","https://a.espncdn.com/i/headshots/nba/players/full/4065654.png",66.2371937433869,46.0058644520812,46.115577914907,80.3550260456356,79.4591658671696,96.5504529617251,77.6840881808794
72,"Jalen Johnson","ATL","SF","https://a.espncdn.com/i/headshots/nba/players/full/4701230.png",72.2979134349523,63.7546262467356,70.8576440374605,74.9338578372136,64.029029325845,78.9781498325465,77.57643013999
73,"Jaylin Williams","OKC","F","https://a.espncdn.com/i/headshots/nba/players/full/4432823.png",80.2560773191576,63.1290706610407,68.8367330980348,82.0885994866156,67.3883517091236,65.8896379774938,77.3841838851295
74,"Franz Wagner","ORL","SF","https://a.espncdn.com/i/headshots/nba/players/full/4566434.png",85.050812216603,69.9484833945419,77.1360512098332,58.3229823140171,65.242795361843,61.6292731373722,77.2994202356196
75,"De'Aaron Fox","SA","PG","https://a.espncdn.com/i/headshots/nba/players/full/4066259.png",69.1936417869182,71.7383609571401,86.6571209322075,62.5909833506133,54.8046120020713,66.4368407316039,77.2573041194339
76,"Kyrie Irving","DAL","PG","https://a.espncdn.com/i/headshots/nba/players/full/6442.png",80.504500835592,77.1560465981478,72.0042906595708,54.0801443202814,75.6730996550651,62.393342148823,77.2127439149086
77,"Scottie Barnes","TOR","SF","https://a.espncdn.com/i/headshots/nba/players/full/4433134.png",65.1133200075456,56.5053342001186,86.3185895024678,69.3405697244362,56.4290626788715,79.6454705211186,77.2050844514029
78,"Caris LeVert","ATL","SG","https://a.espncdn.com/i/headshots/nba/players/full/2991043.png",75.9710961966465,70.220141941671,72.0435155703931,62.4531255443245,78.8474145168466,65.9034832190884,76.879096752776
79,"Isaiah Hartenstein","OKC","C","https://a.espncdn.com/i/headshots/nba/players/full/4222252.png",87.7295620891002,49.9971573472478,72.6150241366062,88.5888543619166,47.8053809825192,68.8793441494661,76.8771240302746
80,"Jonas Valanciunas","SAC","C","https://a.espncdn.com/i/headshots/nba/players/full/6477.png",64.468627592615,65.1434790489696,64.2041269854334,98.4531181155472,40.5312489077078,57.3770122057494,76.5694004009359
81,"Aaron Wiggins","OKC","SG","https://a.espncdn.com/i/headshots/nba/players/full/4397183.png",86.4835473431161,77.8347955720084,57.1499864019432,59.8741673932579,83.2398505473221,58.3540564655959,76.5682485381691
82,"Tyrese Maxey","PHI","PG","https://a.espncdn.com/i/headshots/nba/players/full/4431678.png",69.6068909311249,69.9947356496872,81.8186356826328,47.1928616715921,74.4891717752218,73.1884844400318,76.4542735984186
83,"Day'Ron Sharpe","BKN","C","https://a.espncdn.com/i/headshots/nba/players/full/4432194.png",77.9900520756147,54.1621370776746,58.1552679670645,89.7441519529244,43.9038597655849,87.6176691656759,76.1956108240644
84,"Rudy Gobert","MIN","C","https://a.espncdn.com/i/headshots/nba/players/full/3032976.png",84.3451255769909,73.7482949679436,53.0548474657556,84.495340518839,62.7115097511485,63.9905209367625,76.1826426455987
85,"Sandro Mamukelashvili","SA","PF","https://a.espncdn.com/i/headshots/nba/players/full/4278580.png",74.0461318967216,83.0628214804411,50.963375079893,77.4999630052298,80.3728450957382,62.360330587768,76.1034082888822
86,"Moritz Wagner","ORL","C","https://a.espncdn.com/i/headshots/nba/players/full/3150844.png",80.0804085823552,82.628190971405,51.1874793410921,74.5023363221142,53.6075316708356,74.4176451337748,76.0882968617141
87,"OG Anunoby","NY","SF","https://a.espncdn.com/i/headshots/nba/players/full/3934719.png",78.1074957976144,80.5525691751778,56.4821004573953,54.1850007467249,76.6319804955572,73.7132682850082,76.0751991062029
88,"Kevon Looney","GS","F","https://a.espncdn.com/i/headshots/nba/players/full/3155535.png",74.2469654690046,53.9708848349581,60.416612510661,91.9925464552558,56.6235094781522,77.639212934222,75.1486074355536
89,"John Konchar","MEM","SG","https://a.espncdn.com/i/headshots/nba/players/full/3134932.png",59.6703516534612,68.7004870835723,51.3017713298533,75.1809051419928,80.6480265865059,86.646701739157,75.0236555833052
90,"Zach Collins","CHI","PF","https://a.espncdn.com/i/headshots/nba/players/full/4066650.png",65.3238648508113,70.0074509965104,61.6560924086945,96.6711833659949,43.1829372548611,63.6636847826933,74.7527255156213
91,"Kyle Anderson","MIA","SF","https://a.espncdn.com/i/headshots/nba/players/full/2993874.png",63.3489392967942,50.3933824561019,69.1126623575573,83.5787802537476,80.1461011772041,77.523304935134,74.4397908102768
92,"Obi Toppin","IND","PF","https://a.espncdn.com/i/headshots/nba/players/full/4278355.png",66.5728836541449,89.6880898342339,57.7286170951703,64.0592788317682,76.9810063458491,57.1942780477974,74.3708576992192
93,"Zach Edey","MEM","C","https://a.espncdn.com/i/headshots/nba/players/full/4600663.png",78.6198162147112,78.2021823144916,48.535049737334,91.1191379203341,38.5660176981626,75.5658366313652,74.2494765030791
94,"Kris Dunn","LAC","G","https://a.espncdn.com/i/headshots/nba/players/full/2991139.png",67.0857427151605,54.3548178889182,68.9707733706433,54.7868477556934,53.54343545648,93.6717160908973,74.2030221758745
95,"Brook Lopez","MIL","C","https://a.espncdn.com/i/headshots/nba/players/full/3448.png",69.708602912462,86.722742554265,54.4763617055129,58.1359170371241,76.0756455910391,67.7113763416921,74.1859605096507
96,"Jaylen Brown","BOS","SG","https://a.espncdn.com/i/headshots/nba/players/full/3917376.png",85.8676343636619,69.9802204656558,76.1008152411215,59.3648979280763,56.6846649945953,56.8278567036217,74.1684009717579
97,"Draymond Green","GS","PF","https://a.espncdn.com/i/headshots/nba/players/full/6589.png",70.2530518232424,52.9474491423553,88.0297265101063,64.5570749514967,34.3275343268035,87.3178996047872,73.8178041630591
98,"Drew Eubanks","LAC","PF","https://a.espncdn.com/i/headshots/nba/players/full/3914285.png",59.9792415060048,81.2605825824675,51.5786462414491,95.1169050927685,58.9966263929436,59.9669870468173,73.8106174571654
99,"Myles Turner","IND","C","https://a.espncdn.com/i/headshots/nba/players/full/3133628.png",75.804473089713,81.7102163158426,51.7999052157255,65.988238024964,53.8047745650874,78.0702446438372,73.6753364204411
100,"Kel'el Ware","MIA","C","https://a.espncdn.com/i/headshots/nba/players/full/5105623.png",71.7167067779555,74.8377748476024,47.7926781313479,83.1710981830379,71.3733785253919,72.4527113383689,73.5367624626886
101,"Tyus Jones","PHX","PG","https://a.espncdn.com/i/headshots/nba/players/full/3135046.png",58.9132712939904,68.2994553503395,89.9089645591123,48.0246932360375,87.4505855296212,51.7769728244813,73.4213134969486
102,"Devin Booker","PHX","SG","https://a.espncdn.com/i/headshots/nba/players/full/3136193.png",66.6988242201306,83.7280229549209,92.0959590625651,50.7371713414934,49.3693249361469,45.2235925939107,73.3911433498656
103,"Mouhamed Gueye","ATL","F","https://a.espncdn.com/i/headshots/nba/players/full/4712863.png",66.761527829131,46.21792731284,47.1878061341327,75.1877338689711,78.0539357091478,94.5346138465164,73.0124051773756
104,"Brandin Podziemski","GS","G","https://a.espncdn.com/i/headshots/nba/players/full/4709138.png",74.4724301203406,61.5798235027411,71.3224630784543,61.9295296689658,81.5211287716771,63.8751228436299,72.8650549422161
105,"Dwight Powell","DAL","C","https://a.espncdn.com/i/headshots/nba/players/full/2531367.png",58.3046375654203,91.4669587206926,55.7723869793887,69.3031422399913,47.7522847964028,72.1077695640872,72.585512683524
106,"Mikal Bridges","NY","SF","https://a.espncdn.com/i/headshots/nba/players/full/3147657.png",76.6312759174481,83.0988389590659,72.4530706332918,47.8316756221287,78.0032899102942,49.574425247267,72.4909261192403
107,"Michael Porter Jr.","DEN","F","https://a.espncdn.com/i/headshots/nba/players/full/4278104.png",78.5505744032877,87.985613165051,57.0271629546735,65.8211354745702,77.0894004435527,44.7983342660383,72.2677607562077
108,"Kevin Porter Jr.","MIL","G","https://a.espncdn.com/i/headshots/nba/players/full/4397140.png",66.461073135199,52.177899629658,80.0780548855896,72.4286023110705,48.7808057839598,80.9687438857277,72.2413442916149
109,"Naz Reid","MIN","C","https://a.espncdn.com/i/headshots/nba/players/full/4396971.png",80.5312984420945,74.7650201139599,61.113699117722,66.2345891449607,63.2913762207859,61.332714421437,72.2031902928937
110,"DeMar DeRozan","SAC","SF","https://a.espncdn.com/i/headshots/nba/players/full/3978.png",75.5992519550685,75.5433187123857,78.0576696779912,49.9309834734735,84.5415526937826,46.2339502453658,71.9833958287269
111,"Jake LaRavia","SAC","F","https://a.espncdn.com/i/headshots/nba/players/full/4592691.png",64.1223017712689,65.5478815888907,65.3938197380441,86.6745449990571,45.735772886292,76.0106413818327,71.8426128588477
112,"Brandon Clarke","MEM","PF","https://a.espncdn.com/i/headshots/nba/players/full/3906665.png",77.9969140992853,62.7348217390631,49.7674377830216,77.9850054266536,63.1686719499922,79.288541079568,71.7486369404135
113,"Norman Powell","LAC","G","https://a.espncdn.com/i/headshots/nba/players/full/2595516.png",83.8956745408129,83.5832796332826,54.546153794453,48.2621584981042,74.3134353877825,58.5908559020645,71.6013742910628
114,"Jalen Smith","CHI","PF","https://a.espncdn.com/i/headshots/nba/players/full/4397189.png",71.4828565911916,72.4913831839016,51.5201299276467,87.1498890790853,75.6465756646186,58.1852782244406,71.589106298247
115,"Jrue Holiday","BOS","PG","https://a.espncdn.com/i/headshots/nba/players/full/3995.png",75.6170274089032,64.0578438910951,72.1978069829968,55.4645033045771,80.2798325382925,61.0710908998231,71.5562892188684
